id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
3481342,2023-05-11,Yeni tikili,8 / 22,86 m²,3,yoxdur,207 000AZN,vasitəçi (agent)," TƏCİLİ SATILIR!!!
Mənzil Asan xidmət 1, Tibb universitetinə yaxın yeni tikilidə yerləşir 
Sahəsi 86 kv
2/3 düzəlmə studio otaq
Super təmir
Qaz,su,işıq daimidir
Sənəd Müqavilədir 
Real alıcıya endirim olacaq
Ofis xidmət haqqı 1%",12,Tibb Universiteti,ASAN Xidmət №1,Nərimanov r.,,,,
3469177,2023-05-11,Yeni tikili,16 / 17,136 m²,3,var,213 000AZN,vasitəçi (agent),"ÇOC ÇOX TƏCİLİ SATILIR !!!
DƏYƏRİNDƏN ÇOX UCUZ QİYMƏTƏ.
FÜRSƏTİ DƏYƏRLƏNDİRİN.

Azadlig prospekti,Azadlıq metrosunun yaxınlıqında 17 mərtgəbəli YENİ TİKİLİ binanın 17 ci mərtəbəsində tam temirli şeher menzərəli QANUNİ 3 OTAQLI mənzil satılır..
Binada yaşayış var.
 24 saat nəzarət olunan avtomobilsiz həyət
 2 mərtəbəli yer altı qaraj liftlə bir başa mənzilə qalxmag olur.Binanın yayda sərin,qışda isti olması üçün hidro-termo izolyasalı fasadla əhatə olunub
 Binada 2ədəd sərnişin 1 ədəd yük üçün lıftlər var.
QAZ SU İŞIQ DAİMİDİR.
Real alıcılara qiymətfə cuzi endirim olunacaq.

OFİS HAQQI 1%",80,Azadlıq Prospekti m.,Binəqədi r.,,,,,
3470352,2023-05-11,Yeni tikili,9 / 14,180 m²,4,var,344 000AZN,vasitəçi (agent),"Təcili satilir !

Mənzil Nəsimi bazarinin yaninda yerlesir 

Hazir kupcali mənzildir . İPOTEKAYA YARARLİDİR 

Yelcekendir,iri iwiqli otaqlari var,

2sanuzel,2balkon var.

Heyetde mawin saxlamaq ucun iri plawatka,uwaq oynamaq ucun reşotkali yeri var.

Binanin altinda iri market ve qadin salonu yerlewir.

Binanin qazi suyu işigi daimidir 

real alicilar əlaqə saxlasin 

ofis haqqi 1% təskil edir !",175,Beşmərtəbə,Nizami m.,Qış parkı,Nəsimi r.,,,
3451981,2023-05-11,Yeni tikili,3 / 25,90 m²,3,var,169 000AZN,vasitəçi (agent),"Yasamal Rayonu, Şəfayət Mehdiyev kucesi, Lider tv, yaxinliginda, Qoşa park yaşayiş kompleksinde, 2 otaqdan, 3 otaqa duzeldilme mənzil, əşyali olaraq satilir, Satişa təqdim olunur! Kupca var, ipotekaya tam yararlidir. QOŞA PARK Yaşayiş kompleksinde, Digər təmirli, və təmirsiz, mənzillerlede, zeng ederek məlumat ala bilersiniz! Ofis Unvan: Qoşa Park yaşayiş kompleksi.",1544,Bakı Dövlət Universiteti,Elmlər Akademiyası m.,Yasamal r.,Yasamal q.,,,
3347243,2023-05-11,Yeni tikili,9 / 17,70 m²,2,yoxdur,165 000AZN,vasitəçi (agent),Qara Qarayevdə yerləşən yeni tikili binada qanuni 2 otaqlı mənzil satışa təqdim olunur.Mənzilin ümumi sahəsi 70 kv m di.Mənzil yeni təmirdən çıxıb və təmirdən sonra yaşayış olmayıb.Qaz su işiq daimidi.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1 %,316,Qara Qarayev m.,Nizami r.,,,,,
3471679,2023-05-11,Yeni tikili,3 / 17,205 m²,4,var,268 000AZN,vasitəçi (agent),"!!!Təcili olaraq satılır!!!Diqqətli oxumağınız xais olunur!!

Azadlıq/p metrosuna (5/10 dəqiqəlik məsafədə) (Prestijli Binada)(Varovski Dairəsində)

Yeni tikil, 17 mərtəbəli yeni tikilinin 3-cü mərtəbəsində işıqlı və  mənzərəli mənzil

Mənzil Qanuni 4 otaqlıdır, Sənədləri kupçadır, İpotekaya yararlı. 

1 Qonaq otağı
3 Yataq otağı
1 Ayrı mətbəx
2 Sanuzel
2 Balkon

Mənzil qismən əşyalı satılır. 

Mənzil daimi su, işıq və qaz ilə təchiz olunur

Binanın,Həyəti,Yeraltı Qarajı(Lifdən birbaşa çıxış,yerləşdiyi ərazidə müxtəlif marketlər, aptek, klinika, məktəb, uşaq bağçası, park fəaliyyət göstərir.

Real alıcıya Endirim olunacağ!!!

Əlavə məlumat üçün əlaqə saxlayın

Ofis xidməti haqqi 1%",154,Azadlıq Prospekti m.,Nəsimi m.,Nəsimi r.,,,,
3459217,2023-05-11,Yeni tikili,7 / 8,75 m²,2,yoxdur,197 000AZN,vasitəçi (agent)," Avrasiya hospitalın yanında yeni tikili binada 2 otaqlı studiyo mənzil satılır.
Mənzil əşyalar və texnikası ilə birlikdə satılır.
Ofis Haqqı 1 %",101,Tibb Universiteti,ASAN Xidmət №1,Nəsimi r.,,,,
3453079,2023-05-11,Köhnə tikili,4 / 4,95 m²,3,var,260 000AZN,vasitəçi (agent),"По улице Низами около Лендмарка и 160 школы,архитектурный дом, парадный вход с улицы,крыша чердачная,два санузла,три балкона,комнаты раздельные, квартира с ремонтом, продается со всей обстановкой и бытовой техникой ",295,Xalça Muzeyi,Sahil m.,Fontanlar bağı,Sahil bağı,Malokan bağı,Azərbaycan kinoteatrı,Səbail r.
3444879,2023-05-11,Yeni tikili,7 / 19,130 m²,3,var,215 000AZN,vasitəçi (agent),"Xətai Rayonu Gəncə prospektində(Həzi Aslanov)yerləşən yeni tikili binada Qanuni 3 otaqlı təmirli mənzil satışa təqdim olunur.Mənzilin ümumi sahəsi 130 kv m di.Mənzilin əla proyekti var.Otaqlar genişdi.2balkonu var.Sanuzellər ayrı ayrıdı.Kupça Texpasport var.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1 %
",135,Həzi Aslanov m.,Xətai r.,,,,,
3204184,2023-05-11,Yeni tikili,5 / 21,160 m²,4,yoxdur,250 000AZN,mülkiyyətçi,"👉 Yasamal rayonu, Moskva prospekti 8 ünvanı.
👉 Mənzil 20 yanvar metrosunun yaxınlığında Şamaxinkada yerləşən ""MAİN MTK""-ya məxsusdu.
👉 21 mərtəbəli binada 5-ci mərtəbədə sahəsi 160 kvm olan 4 otaqlı mənzil
👉 Təmirdə yüksək kefiyyətli materiallardan istifadə olunub
👉 Otaqlar geniş və işıqlıdır. 2 sanüzel var. Evin pərdələrinə kimi qoyulub. Qaz su və işıq daimidir.
👉 Evin qiyməti 250.000 AZN
👉 Ətraflı məlumat ücün əlaqə saxlaya bilərsiniz.
--------------------------------------------------
👉 Московский проспект 8, Ясамальский район.
👉 Квартира принадлежит ""MAİN МТК"" в Шамахинке, возле метро 20 Января.
👉 5-комнатная квартира площадью 160 кв.м на 5 этаже 21-этажного дома
👉 В ремонте использовались качественные материалы
👉 Комнаты просторные и светлые. Есть 2 ванные комнаты. Его размещают на шторах дома. Газ вода и свет постоянно.
👉 Цена дома 250 000
👉 Вы можете связаться для получения дополнительной информации.",2962,Yasamal bazarı,İnşaatçılar m.,Yasamal r.,,,,
3475735,2023-05-11,Yeni tikili,3 / 16,70 m²,2,var,138 000AZN,vasitəçi (agent),"Premium klas Şərq-Qərb MTK yeni tikili binada 2 otaqlı tam təmirli mənzil satılır. Təmir yüksək keyfiyyətlə şəxsi istifadə üçün edilib, bahalı materiallardan istifadə olunub, bütün ev isti döşəməlidir. 
Bina su, qaz, işıqla fasiləsiz təchiz olunur. İstilik sistemi kombidir. Həyət 24 saat kamera müşahidəsindədir və mühafizə tərəfindən qorunur. Binanın yerüstü və yeraltı dayanacağı var, həyətdə uşaq meydançası mövcuddur. 
Həzi aslanov və Əhmədli metrolarına 2-3 dəq piyada yoldur. 
Sənəd ÇIXARIŞDIR. 
İpotekaya yararlıdır.
Ofisin xidmət haqqı 1%",87,Ukrayna dairəsi,Əhmədli m.,Həzi Aslanov m.,Xətai r.,,,
3355661,2023-05-11,Yeni tikili,8 / 16,85 m²,2,var,152 000AZN,vasitəçi (agent),Qara Qarayevdə yerləşən yeni tikili binada qanuni 2 otaqlı təmirli mənzil satışa təqdim olunur.Mənzilin ümumi sahəsi  85 kv m di.Kupçada 85 kv m qeyd edilib..Qaz su işiq daimidi.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.Xidmət haqqı 1 %,1518,Qara Qarayev m.,Nizami r.,,,,,
3475908,2023-05-11,Köhnə tikili,6 / 9,110 m²,4,var,173 000AZN,vasitəçi (agent),"Bineqedi Rayonu Azadliq pr 189 unvaninda Avrasiya klinkasinin usdunde 9 mertebeli lelinqrad lahiyeli  binanin 6 ci mertebesinde 4 otaqli orta temirli menzil satilir.qaz,su,isiq,lift daymidir.binanin damafonlu giris qapisi ve yenilenmis lifti var.ipotekaya yararlidir.
daha etrafli buyurub elaqe saxlaya bilersiniz!!
",255,Azadlıq Prospekti m.,Nəsimi m.,Binəqədi r.,8-ci mikrorayon q.,,,
3091581,2023-05-11,Yeni tikili,10 / 16,97 m²,3,var,198 000AZN,vasitəçi (agent),"İnşaatçılar metrosunun yaxinliğinda, Baku molun yaninda yerləşən binada, 2 otaqdan 3 otağa dəyişdirilmiş, 3 otaqli tam təmirli, əşyali, 97 kv olan mənzil satilir. Qiyməti 198000 man.",315,İnşaatçılar m.,Yasamal r.,,,,,
3462940,2023-05-11,Köhnə tikili,3 / 5,70 m²,3,var,150 000AZN,vasitəçi (agent),"
Nərimanov rayonu, Gənclik metrosunun çıxışında, Gənclik Malla üzbəüz binada, Xruşevka lahiyəli 5 mərtəbəli daş binanın 3-cü mərtəbəsində, ümumi sahəsi 70 kv/m olan, yaxşı təmirli qanuni 2 otaqlı mənzil satılır. Mənzilin 20 kv artırması var. Qaz, su, işıq daimidir. Mənzil orta blokda yerləşir, skvaznoydur, alıb kirayeyə vermək üçün ideal təklifdir. Bina bütün infrastukturlara yaxın ərazidə yerləşir. Sənəd Kupçadır. Qiymət 150.000 Azn",797,Gənclik m.,Respublika stadionu,Nərimanov r.,,,,
3416612,2023-05-11,Yeni tikili,15 / 16,124.6 m²,3,var,245 000AZN,mülkiyyətçi,Satilir 3 otagli yeni tikli pod mayak Şah ismayil Xatai de. Metroya 5 degigelik mesafede. Fovgalada ile uzbe uz cox ideyal yerdedir.Öz evimdir kupca var 2 ildir ki yashayish var binada.qiymeti  245000 manat.,881,Şah İsmayıl Xətai m.,Xətai r.,Ağ şəhər q.,,,,
3481336,2023-05-11,Köhnə tikili,4 / 9,80 m²,3,var,132 000AZN,vasitəçi (agent),"MÜLK SAHİBİ ALLAHDIR!!!
Xetai Rayonu Gence pr-de Xezerin kruqundan 100 metr aralida yerlesen Hezi Aslanov m.st 15 deq mesafede Kohne Tikili Binada 9/4 mertebesinde umumi sahesi 80 m.kv olan 3 otaqli yaxsi tam temirli menzil satilir. Yaxinliginda mekteb,usaq baxcasi,klinika,polikninka ,aptek,supermarketler,iri ticaret merkezleri ve s.diger iase obyektleri movcuddur. Qaz,su,isiq daimdir.Sened Kupcadir.Ipatekaya yararlidir.Qiymet 132000 azn.
",12,Həzi Aslanov m.,Xətai r.,Əhmədli q.,,,,
3481332,2023-05-11,Köhnə tikili,2 / 4,40 m²,1,var,117 000AZN,mülkiyyətçi,yeni temirlidir artirmaga elave yeri var,15,Şah İsmayıl Xətai m.,Xətai r.,,,,,
3481335,2023-05-11,Yeni tikili,5 / 6,55 m²,2,yoxdur,141 500AZN,vasitəçi (agent),"Təcili satilir !!

Həsən Əliyev (İnqlab) küç, Tibb Universiteti, ASAN Xidmət və Avrasiya Hospitalın yanı London Evləri proyekti ilə inşa edilmiş Prestij Binada 50 Kv/m 2 Otaqlı (Studio) Mənzil Satılır.
Mənzilin mərtəbəsi 5 dir (Bina 6 Mərtəbədir 6cı mərtəbə tam yaşayışdır).
Geniş həyət, yaşıllıq.
Mənzil təmirdən yeni çıxıb və təmirdən sonra yaşayış olmayıb.
QAZ, İşıq, Su daimidir...
Binanın yeraltı 2 mərtəbə PARKİNG xidməti var

Sənədlər: Müqavilə, Maliyyə Arayışı, Mühasibatlıq Qəbzi.
Avgustun Sonunadək ÇIXARIŞ veriləcək...
ofisin xidmet haqqi 1%",13,Tibb Universiteti,ASAN Xidmət №1,Nəsimi r.,,,,
3481305,2023-05-11,Yeni tikili,8 / 22,156 m²,3,var,265 000AZN,mülkiyyətçi,"Tibb universiteti, 1 saylı Asan  xidmətin yanı.
Yeni tikili
3 otaqlı 156 kv.m.
Təmirsiz
Hər 2 tərəfə eyvanı var.
22 mərtəbənin 8 ci mərtəbəsində
Çıxarış var ( kupça)
QİYMƏT 265000 AZN",15,ASAN Xidmət №1,Tibb Universiteti,Nəsimi r.,,,,
3481304,2023-05-11,Yeni tikili,8 / 21,150 m²,3,var,455 000AZN,vasitəçi (agent)," Elmler metrosu yaxinliginda 21 mertebeli  binanin 8ci mertebesinde ela temirli  3 otaqli menzil satilir. Menzilin umumi sahesi  150kv/m. İstilik sistemi kombidir. Bina geniş infrastruktura malikdir hem şehere çıxış imkanları cehetden hemde ki  iaşə obyektlərinə və digər yaşayış üçün zəruri olan tələbləri ödəyir. Əlavə məlumat üçün əlaqə saxlaya bilərsiz. Menzilin senedi KUPCADI. 
Qiymet: 455000AZN.
",13,Bakı Dövlət Universiteti,Elmlər Akademiyası m.,Yasamal r.,,,,
3481330,2023-05-11,Köhnə tikili,1 / 5,105 m²,4,var,235 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR

Bina İbrahimpaşa Dadaşov küçəsində azadlıq metro stansiyasına 8 dəqiqəlik məsafədə yerləşir

Binanın proyekti Lelinqraddır 5 mərtəbəli binanın 1 ci mərtəbəsində mənzilimiz yerləşir
Mənzil əla təmirlidir 105 kvm dir 4 otaq və mənzilin özünün kiçik məhəlləsi + anbarı mövcuddur
(Məhəllə qiymətə daxildir)

Binanın ətrafında məktəb, uşaq bağçası, alış veriş mərkəzləri var

ÇIXARIŞI VAR VƏ İPOTEKAYA YARARLIDIR

Binada qaz su işıq daimidir

Wp 7/24 aktivdir
Əlavə məlumat üçün zəng edə bilərsiniz
Şirkət haqqı1%
",14,Azadlıq Prospekti m.,Binəqədi r.,8-ci mikrorayon q.,,,,
3481329,2023-05-11,Yeni tikili,9 / 15,194 m²,3,var,355 000AZN,vasitəçi (agent),"TƏƏCİLİ SATILIR !!!
Xətai rayonu, Ali Məhkəmənin yaxınlığında, qazlı, KUPÇALI yeni tikilidə, 3 otaqlı, ümumi sahəsi 194 kv mənzil satılır. Mənzil 15 mərtəbəli binanın 9-cu mərtəbəsində yerləşir. Mənzilin geniş, işıqlı otaqları, kombi isitmə sistemi, böyük zalı, 2 sanitar qovşağı, səssiz, sürətli liftləri, 24 saat mühafizə xidməti, avtoparkinqi var. Bina ərazi cəhətdən böyük infrastruktura malikdir. 
QİYMƏTİ 355 000 AZN   
------------------------------
СРОЧНО ПРОДАЕТСЯ !!!
В Хатаинском районе, возле Верховного суда, в новостройке с газом и КУПЧЕЙ продается 3-комнатная квартира общей площадью 194 кв.м. Квартира расположена на 9-ом этаже 15 этажного здания. Имеется просторные, светлые комнаты, комбинированное отопление, большой зал, 2 санузла, скоростные бесшумные лифты, круглосуточная охрана, парковка. Территория здании имеет очень развитую инфраструктуру.
ЦЕНА 355 000 АЗН",12,Şah İsmayıl Xətai m.,Xətai r.,,,,,
3481328,2023-05-11,Yeni tikili,2 / 12,75 m²,2,var,146 000AZN,vasitəçi (agent),"Neftcilerde,İcra hakimiyyetinin arxasinda,Sahinler Mtk ,12/2 -de ,1 otaqdan 2-e düzelme,70 kv supertemirli menzil satılır .Ela sort palıd parket,İtaliya divar kagızları,Rusiya istehsalı taxta qapılar,kombi istilik sistemi, ehtiyat ücün Ariston ve su ceni de qoyulub .Kupca var ,texpasport da alınıb",13,Neftçilər m.,Nizami r.,,,,,
3481327,2023-05-11,Yeni tikili,16 / 22,80 m²,2,var,157 000AZN,vasitəçi (agent),"Menzil Xetai Park yaşayış kompleksində yerləşir.
22 mertebenin 16 da yerlewir. 
Temirden sora demek olar yawayis olmayib. Radnoy 2 otaq metbexi ayri 2 balkonu var. Xezerin kuruquna catmamiwdir . 
Qaz su iwiq daimi 3 suretli lifti var bina yenidir. 
Ewyasiz satilir sadece kuxna mebeli qalacaq.
Ofisin xidmət haqqı 1%",14,Xətai r.,Həzi Aslanov q.,,,,,
3219340,2023-05-11,Yeni tikili,3 / 20,536 m²,4,var,1 700 000AZN,vasitəçi (agent),"👉 Xətai rayonu, Yermalenko küçəsi, Sevgililər parkın yaxınlığı
👉 4 otaqlı 536 M² luks təmirli mənzil
👉 Təmirdə yüksək kefiyyətli materiallardan istifadə olunub
👉 4 Qarderob otağı, 2 geniş eyvan, 4 sanitar qovşaq
👉 Liftlərin sayı 2
👉 Yeraltı qarajı var
👉Mühafizə 7/24
👉Qaz, su, işıq
👉 Mənzildə internet, Domofon
👉 Evin qiyməti 1 700 000 AZN
👉 Evin sənədi kupça
👉 Ətraflı məlumat ücün əlaqə saxlaya bilərsiniz.",2645,Şah İsmayıl Xətai m.,Xətai r.,,,,,
3481309,2023-05-11,Köhnə tikili,6 / 9,60 m²,2,var,136 000AZN,vasitəçi (agent),"MÜLK SAHİBİ ALLAHDIR!!!
Xetai Rayonu Ehmedli m.st 5 deq mesafede Sarayevo kucesinde Kohne Tikili Binada 9/6 mertebesinde umumi sahesi 60 m.kv olan 2 otaqli super tam temirli ve tam esyali menzil satilir. Yaxinliginda mekteb,usaq baxcasi,klinika,polikninka ,aptek,supermarketler,iri ticaret merkezleri ve s.diger iase obyektleri movcuddur. Qaz,su,isiq daimdir.Sened Kupcadir.Ipatekaya yararlidir.Qiymet 136000 azn.
",13,Əhmədli m.,Xətai r.,Əhmədli q.,,,,
3481325,2023-05-11,Köhnə tikili,5 / 9,60 m²,3,var,125 000AZN,vasitəçi (agent),"KUPÇA + İPOTEKAYA YARARLI!!!

Sərhədçinin arxasında, Xalqlar metrosuna 5 dəq məsafədə Köhnə Tikili KİYEV layihəli 9 mərtəbəli binanın 5-Ci mərtəbəsində QANUNİ 2 otaqlı mənzil satılıır. Qaz, Su, İşıq daimidir. Bütün sənədləri qaydasındadır. 

Ofis xidmət haqqı 1%",12,Xalqlar Dostluğu m.,Əhmədli m.,Xətai r.,,,,
